,intercept,slope_regression_1,slope_regression_2,breakpoint_par
84,1.4774284709581598,1.2660721408463,-1.17862748622405,4.53381557733253
85,1.78946448856115,1.67109890231841,-1.15501380826888,4.470920392327209
86,1.40795715821542,2.97454746980856,-1.0682381845000901,2.37122283955785
87,2.3375279874444703,1.9073987093793503,-1.15701553251051,3.60861369287418
88,1.50411221444132,2.63598086837922,-1.08032514227174,2.60165123628969
89,1.3298259033228401,2.3711575292493703,-1.08943883135681,2.55736392747435
90,1.7729729924152902,2.99298524889667,-1.0813014376108399,2.53835313693021
91,1.1778935947699598,1.8909611029780802,-1.1070234208116398,3.37784302690686
92,1.5443766988394498,2.2587190330025297,-1.10120498001057,2.65209771684491
93,1.5519032719537402,1.6597293410419598,-1.15605746469947,3.87489136588121
94,1.63786545772731,1.3852549580219098,-1.17909078547378,5.50784774375493
95,1.3058894210128502,1.8861914344671398,-1.11276300465166,3.5766452050567996
96,2.09496839607022,2.48029651205991,-1.10278947156905,2.7062000992649002
97,2.0828317658072297,1.5971263520842702,-1.20687734005268,4.9551810513941605
98,2.2591905493672995,2.06444627829211,-1.14663916035173,3.5463698447011804
99,1.65038944971616,1.4902480259005002,-1.16114275864311,4.87193121173963
100,1.1012351301408798,1.5511573236889198,-1.1324778125402801,3.46585618930563
101,1.23267459805773,2.3141098340071897,-1.08941605242367,3.0765949313205
102,2.01725763417263,1.39771239033061,-1.2153819564338,5.38174553362483
103,1.97975333721533,2.50861036424281,-1.1023123571729199,3.11181662380122
104,1.13502419445568,2.2473086243374603,-1.0941495771769,2.80961355356964
105,1.8096913042351002,2.4103019134062595,-1.09771332227587,3.3989141845133197
106,1.65596901684496,1.7144880200769197,-1.1510326053059399,4.62592410269894
107,1.9810800676809401,2.49544227176781,-1.1060989154238798,2.94617356412185
108,2.2129678380888196,2.2337115675042503,-1.1220996671527501,3.10503327194233
109,1.3188929784777599,1.84455372360825,-1.1224324482894599,3.20496760267471
110,1.64941720469645,2.97676080643102,-1.0754524439861,2.7062046519598297
111,1.67258157121875,2.6543795679259197,-1.0840317909685,2.4564699095150697
112,1.74656926411725,1.48426307901852,-1.1757206411303998,4.39483977819499
113,1.65299768260324,1.22524491879822,-1.2065713765721,4.68382782860073
114,1.72676678034136,2.11990102170199,-1.11918366035448,4.18897205794973
115,1.81528087239248,2.6632435867384303,-1.08090325814281,3.09249553751532
116,1.2219254312127399,1.9305083246416,-1.0974600655726,3.25289866529581
117,1.2731763386214598,2.33118830603137,-1.08158269532346,2.91405168717583
118,1.9080409224167099,2.4156541613711298,-1.08928267354813,2.9978343458579304
119,1.26020656891415,2.52152459753557,-1.06973757669081,3.00585973605525
120,1.3840674777725903,2.8605971147197597,-1.05784840457102,2.12524836568401
121,0.8421386367284308,2.35195103308195,-1.0852424198430402,2.91264268614613
122,1.53343822503069,3.23561123192774,-1.0556217595050401,2.8484409440324505
123,1.53553565479503,3.1819082948698596,-1.0686787626968102,2.43416728283852
124,1.69410897018625,2.91746356661391,-1.07767618580004,2.81868572127611
125,1.49462065729289,2.8193165428981204,-1.07870209536928,2.12137177243598
126,2.27209856687148,2.59540406015364,-1.1066531641322601,3.2176512853994303
127,1.75484549168208,2.6604490713264997,-1.0950569551784601,2.2917449478423597
128,1.50104395715222,2.61099988408157,-1.08529814982833,2.8955958462458
129,1.4543887548260301,2.23487058880162,-1.09008364180164,3.16804924530406
130,1.7450015499714602,2.70079295017318,-1.0769278637108102,3.5694027006855498
131,1.6289573380193,2.77788296252668,-1.08454690125757,2.59246103243035
132,0.7716625820668102,2.4869620072187097,-1.0636882064598001,2.0919274043747698
133,1.46995080719278,2.93092816996405,-1.07551996221439,2.63932371479609
134,1.7994372591196102,2.46647647046211,-1.08958098805343,2.4945141640295097
135,1.78338804486098,2.40149763536379,-1.0953098131488,3.8344704839469097
136,1.63168709922086,1.4491942786047398,-1.1657333191680601,4.0171582522386
137,1.8582994692056798,1.35569548901147,-1.2027965939338099,4.4931821048609
138,1.33328326939377,1.97499771291249,-1.0946581555096802,3.47157895661552
139,1.67147475888066,2.3265854054045,-1.11800123166995,4.22629119321779
140,1.72735287427707,2.86587178223643,-1.08895439043733,3.09427656554318
141,1.5344314536365402,2.4691213008174304,-1.08584608565988,2.5716449734153
142,1.5447503296670901,1.81148339950436,-1.1250319524514498,4.59642032056786
143,1.42376675858025,1.31666634510124,-1.15608330552604,4.600216586021389
144,1.77418257070148,1.6086844115409398,-1.1518903436503,4.4898807639680305
145,1.1367330124705801,2.58347293839402,-1.06462474294052,2.23232606247833
146,0.9596616454902591,2.8660273807670498,-1.06276242211592,2.4977462396254904
147,2.16166800062378,2.30530398777894,-1.11305752053994,3.33851250236713
148,1.06661727532876,2.61815350039809,-1.06083881119742,3.2375153791258104
149,2.12513692143038,1.6978549187722,-1.17827421190431,3.8586006974022204
150,1.45247216560177,2.69244652654304,-1.08204951436937,2.90366816414481
151,1.5403379377528998,2.64987119436239,-1.08575181020423,2.52433758240806
152,2.53587634751138,2.05903797723212,-1.15894947808752,4.0755214127859
153,2.2235185900594,2.8752245569778196,-1.09922996934831,2.95812664710692
154,1.52781540443819,2.0681208859345297,-1.09658676800284,3.9841748028490196
155,1.7431529233721599,3.5638565287604504,-1.06832965950279,2.11500719718474
156,0.639522501716552,1.86779692096228,-1.0763763922590999,3.08049794070562
157,1.7638855989024902,2.65781781653024,-1.07022050038672,2.52266575593785
158,1.4646036177632702,1.2517514384248,-1.1951051946141298,4.2388125459463595
159,1.67878107181177,2.10493038262766,-1.1289216376840099,3.3761938399953597
160,1.1426806017754798,1.3781240234151,-1.1486974853476102,4.4236736749479
161,1.27123860687555,2.5537751551466603,-1.06804956388645,2.8117383784371097
162,1.67706603476229,3.0987270076812,-1.07258894888438,2.77058855381984
163,1.4189138133146,2.01324051815677,-1.09736883779957,2.87774658502143
164,1.6921913939756599,1.6065949784054399,-1.1385894007584199,3.9970363247025
165,1.35799555767759,1.63586922881399,-1.13134026676881,3.7935324508269197
166,1.0239005487781399,2.00088926098759,-1.10163417829772,4.37959084724615
167,1.7647652257151398,1.5461465275908,-1.17636060024745,4.80414346145453
168,2.45108375337357,1.75881479175883,-1.14465371768976,4.56832896178602
169,1.9586175139850899,2.33955703450328,-1.11160188415962,3.26747055555888
170,1.94982106176634,1.6994675319044599,-1.13367212120225,4.3556337993294
171,1.50344102477862,1.6240754654778102,-1.15897886667181,3.91715514599788
172,1.1691391741178898,1.64669718756762,-1.14898702902391,4.26639325051335
173,1.43376572509112,1.36380046285952,-1.19906309942603,4.83347693594906
174,2.34403684416553,2.43575634201652,-1.1190577888948101,3.39289664484312
175,1.8453801773231997,2.55475865984737,-1.08159510967009,3.42964108467239
176,2.09651954769918,2.17239484775433,-1.1328802025351201,3.6053359147168
177,1.73256335230775,2.1320453080166497,-1.10649738543141,3.69744350624332
178,1.8124490650524598,2.16686630009039,-1.1171413123728797,3.79611728329331
179,1.18124672092339,2.31873946741991,-1.08194140197924,3.1152467349480295
180,1.47991260928893,2.09519917995207,-1.1059697884743402,3.7028225663272596
181,1.69745841983654,2.1169619055958,-1.11973792860666,3.47340308266843
182,1.3030960751187501,2.07883343941599,-1.0942153914414101,3.0007334830800096
183,2.01885106599264,1.55614569649568,-1.17133589380615,4.60151900300073
184,2.57023226717673,2.60593610987384,-1.12462404962177,3.6229615530907897
185,1.5298230437633202,1.59245277796388,-1.15237631871591,4.58976583859151
186,1.9627457715810002,2.82345443041026,-1.08187758698265,3.81314147702883
187,1.6976435020919698,2.55040587997267,-1.09457961737055,3.32299525343922
188,1.01012125050395,3.8994653156385697,-1.04373805081533,1.9211560952474698
189,2.02798412151987,2.45872503600722,-1.10516516628831,3.46466929115924
190,2.16680254389958,1.9834448788476398,-1.14851839772998,3.4462548045961805
191,2.32876856843564,1.43098874095476,-1.2161597915001001,4.938817616160731
192,1.51185906571969,2.77261324455083,-1.0840747346439001,3.4186299411662597
193,0.9981330888795319,2.80330025350689,-1.0705323289323199,3.0209629347593396
194,2.0034532080923,2.63356372934091,-1.1015986222441598,3.19764996157446
195,1.81976628148126,2.0101481744454097,-1.11906738721977,3.18030438281028
196,1.7848752651320499,1.8945925054417398,-1.1128648455946102,3.46089979115724
197,1.82233774172129,3.0130844173482902,-1.07900457803187,2.31555099165724
198,1.73214666795032,3.01420253423105,-1.07341877612835,2.32029949969765
199,2.35339936532341,2.98169816280609,-1.10122069769036,3.79380312553885
200,1.57710419689939,2.3872604094554197,-1.0926352153665402,3.0425854975859
201,2.2168101727106,2.01120460928053,-1.13507394422523,3.3104478344170696
202,1.46251468721214,2.8226127005712303,-1.0650255551498,3.21587872083547
203,1.7613635623461001,1.53999563638506,-1.18239464802325,4.80730501780556
204,1.4485333613750402,2.54125644383505,-1.08493924709186,3.05284918485605
205,1.31785362448999,2.04554344905585,-1.10549720933453,2.9631311669680698
206,1.11822726765306,2.00802705818289,-1.09029763712098,2.8193828353146704
207,1.8751433675658997,2.20510413662019,-1.11762333139134,3.27900706431853
208,1.4426818560028798,1.74776045818417,-1.14531890787927,3.82165803274027
209,1.5791905125796797,2.2048001125143997,-1.09845022571913,3.39838235372019
210,0.8866142090426651,2.2573557223679996,-1.0713326950425899,2.4057824269389103
211,1.3888083365204498,2.62827736935671,-1.07384781772754,2.08713882507037
212,1.74886466461965,1.9271542826347101,-1.12229800302004,4.27451195554236
213,2.3156406632752997,1.75630661932776,-1.1587323419554199,4.58787344641047
214,1.5844404058198798,2.2208090156464704,-1.0942848834233,4.25977014061536
215,1.29051587714142,3.05177230700621,-1.0648033308173699,2.92595013298235
216,1.97120962003846,1.99147334649518,-1.12451572300796,4.97182603204391
217,1.22327793973435,1.6568226169924398,-1.11683173477947,3.64133965848504
218,1.0856732287543,1.4584853691474,-1.13119383514684,4.1850353741663096
219,1.4066563848461002,2.61783040952802,-1.07662490809902,2.73768132482528
220,1.88780963181391,1.7303240995129,-1.15336618538323,4.87156221913907
221,1.4228486939252099,2.24896365498359,-1.11570873738425,3.31824691707564
222,2.03545418473646,1.97067138457691,-1.1459143426548402,3.77511675201661
223,1.1803449044002199,2.58504745934103,-1.06958671259698,2.48184937128692
224,1.20971662193419,3.39329330966492,-1.0596873273326701,2.47545010255665
225,1.13309281679018,1.84605495659311,-1.10084248071004,3.64408126756779
226,1.41145280116523,2.57529819799039,-1.08352954326445,2.62470447365976
227,1.72455640764572,2.03761728678707,-1.12094771329573,3.1859299479189698
228,2.17694972753704,2.0958811680381997,-1.13296472601717,3.47761811899832
229,1.91351906021055,2.60746325092648,-1.09177038307204,3.1042785555501604
230,1.55014491031792,2.4468828529097797,-1.07746128918196,3.3678287797756297
231,1.4055696486742801,1.9792006489960399,-1.0910059132672199,3.92322219621512
232,1.7902996268856202,2.34333925755673,-1.11030536600742,3.3278693833440096
233,1.68792533580753,2.80077939460581,-1.0865538943228499,3.03710719976561
234,1.6798450610870799,1.8590058245743701,-1.12561640550448,4.20941828397511
235,1.9284654215337198,3.20249975983622,-1.06816374345804,2.08036906529652
236,2.28391291140577,2.90008469621308,-1.0896101709637298,2.44243804352955
237,1.4567503848557999,2.06077359039059,-1.1081516056011298,3.3149190991160298
238,1.66786101554542,2.12455364424465,-1.12718152104196,3.69766280273161
239,1.2669710438960802,2.7330871338448595,-1.07893608203562,2.11711537659304
240,1.53824395345232,2.8182716069483797,-1.07086640905282,2.15281387749322
241,1.65032752612664,1.1734785439716,-1.2181461560278302,5.615836138244901
242,1.50879599073208,1.7168068303343,-1.14688327213726,3.56971469917391
243,1.6624901566537902,2.27304351115942,-1.11764194488553,3.1732507954092903
244,2.04340448644559,1.5198388118297401,-1.1739895693213702,4.17083041005533
245,1.0927091509125602,1.78764877361083,-1.1150428866396498,4.1550581678263
246,1.18527988332186,1.3816254025789498,-1.1587691915033702,4.2506340513343295
247,1.65233583852826,1.7157351900819298,-1.1490006518556202,3.8521649068339996
248,1.07448027671813,3.42320654634862,-1.0604231787845,2.23646527488473
249,1.35544932452591,2.07967230814698,-1.1130665855108601,3.24236107494466
250,1.5703121572623402,2.4036875947487597,-1.07806576932268,3.1285677559506695
251,1.14919783065916,2.5505881719990398,-1.06968218634597,2.59229987350688
252,1.35054644649691,2.3408233802762,-1.08528404289408,2.8590697394957
253,1.30437468135991,2.52875571034323,-1.07935375203726,2.7901653050162
254,1.90120411273456,1.8257998654396101,-1.1308721477403998,3.68941408577439
255,1.69243022756475,1.7938124418569,-1.14172474407499,3.6135873641415697
256,1.8099307423658202,1.5950499729291698,-1.17277292846379,4.2369212600104795
257,1.2274741834891298,1.55117060800785,-1.13712226370956,4.00321023496849
258,1.5782396811775201,2.35099454985463,-1.0892125567104498,2.8171099137693703
259,1.46554518108244,2.1646763196823002,-1.09462515081961,3.19653626048226
260,2.01575145938149,2.6201597815401803,-1.08774554501138,4.27359090954989
261,1.0331156853760302,1.8845323174318898,-1.0980203391535,3.85102839421385
262,1.6639106244708601,2.18038779870059,-1.11713951604221,2.95414789003644
263,1.89948744235991,2.67533432632438,-1.08863169653284,3.10312884263102
264,2.65783001111954,2.13807023279058,-1.1503304716368898,3.8725095561107006
265,1.9474356227542902,2.5306834582215,-1.1098668548105601,2.95458190759592
266,1.32748266858992,1.85069868603914,-1.11135288884827,3.03084296279243
267,1.7984642638783401,1.7257881174995802,-1.13621682728993,3.92394961920156
268,1.67697865724893,1.86400577853711,-1.1115110822583898,3.84756887880545
269,1.8219169095420602,1.48656002461095,-1.18338656607563,4.39102626245444
270,1.5027297576600098,1.32975043928359,-1.1863638440785902,4.3164439273383906
271,1.1905239308041298,2.61273752837652,-1.07253393876589,2.35241433331687
272,1.29456804974896,1.4272564104023,-1.1545283820990602,3.5675415552165495
273,0.690679507170345,2.09127427274461,-1.07692585881237,2.6337700245501203
274,1.16972307299366,3.29757234436504,-1.0541198329375001,1.8020723287221798
275,1.74862954082251,2.45038219946017,-1.0878469614863,2.6194299046177303
276,1.62461446227429,1.81379962674856,-1.12492816856651,4.39759281281534
277,1.85744324831121,2.00783773480772,-1.11260261966352,3.81952341662798
278,1.39656844851033,1.8450973749464301,-1.1156186084314499,3.5178937236126697
279,2.15406977452984,1.2985107825028401,-1.2530452364822602,4.9822853383086505
280,1.59665761296047,2.4205751075500497,-1.0889168068811301,3.64777767328072
281,1.18069655727453,3.3705548019679905,-1.06266676973198,2.3800547396224903
282,0.8189160107745691,1.87877017942927,-1.09456034956392,3.2200628427448397
283,2.6453719126875095,1.9735224269578302,-1.18002786337851,3.95513870207398
284,2.23474320175068,2.72002910045429,-1.10645003375954,2.9715262420669704
285,1.03732336535741,2.3527859795734702,-1.07377519505766,2.39415202904545
286,1.4045205286924398,1.4849231328563701,-1.15738346487122,4.36570963804348
287,1.33299216176147,1.75136225818613,-1.11643220236365,4.0707786420287695
288,2.29027267265332,2.3280806497403503,-1.11730857435914,2.95864928517391
289,2.4907023624542597,1.75530462047329,-1.1816103553363102,4.7731458898442
290,1.2604413126184097,1.98039392421617,-1.1089729135861899,3.1997564479051
291,1.74799178860624,2.29025946171577,-1.1068739873474098,3.1009102453174298
292,1.8831140442166299,2.39988582888712,-1.11515190209412,2.7938369208145803
293,1.89794520126309,2.48929043449628,-1.09362978075784,2.57813059093095
294,1.9655153988350298,3.09038985176567,-1.0869181774580798,2.6281113734652
295,1.23775532563755,2.52013774685673,-1.0812855635371401,3.61071745595092
296,1.93849163767131,1.74099721649831,-1.1510758786962199,4.61917884723741
297,1.43868488900506,2.6932589693605093,-1.0781834555626701,2.9366877792388797
298,1.8654936034422902,2.8422424193489504,-1.07902156764021,2.69509338386448
299,1.2147241000556102,1.9951682545588,-1.09867617549151,3.1081638239239706
300,1.63249101098312,1.3201413735505099,-1.18441725960959,4.30694097532732
301,1.6329926056545099,1.1743338877847902,-1.20086148451791,6.18967878854221
302,1.67086975965038,1.6262088900557101,-1.1294622200912499,4.53730288664171
303,1.7029386691187,2.94367903519633,-1.08497278770741,2.33013419796482
304,1.10204714782472,1.5028802700875699,-1.13659031431867,3.9507313186533
305,1.6586511921668,2.62123574277385,-1.0854657151901999,2.5837154088174903
306,1.43924241146675,1.44302411004173,-1.17126960536227,4.44505745796422
307,1.60286311943885,1.25632999710748,-1.20200599149526,4.6591903473994805
308,1.78504957950377,1.4603987681301,-1.14855137802281,3.88204582854145
309,1.49641901791086,1.8414278072972599,-1.11270710408794,3.0706780833912903
310,1.7618179513136203,2.2144538022591402,-1.1135565406116201,3.1374517961884902
311,1.29583045317318,2.43825135360684,-1.08316499277038,2.6184728496347
312,1.7478349395862298,2.26203215119695,-1.1027150252204099,2.9111919373477697
313,1.12344592638592,2.18146558164322,-1.1003515632490901,3.13619989357742
314,1.8781513436372501,1.7348195966609299,-1.13237169296031,3.7701254698995
315,1.36019769062307,2.14795713831704,-1.09408328551141,3.08924049061753
316,2.07997543913179,1.3901999330014099,-1.1848740460876201,4.817012845109611
317,1.34646568978977,1.1383346638948701,-1.21765744784314,4.75281368890204
318,1.67986894373345,1.768008755666,-1.13725188525808,3.32661669202927
319,1.9327118626634,4.41831976957356,-1.05176090200947,1.68490998460167
320,1.75754008129257,2.0020922035857,-1.11229023859751,2.9663692517466496
321,0.9310798545327859,2.03553593558932,-1.07611263767052,2.7483396083707006
322,2.44867935730505,2.37299640204988,-1.13491385457251,3.9819763051808303
323,2.52720906341411,2.31970714421428,-1.11946787299386,3.47114863159957
324,1.44406137415519,2.3573357433691804,-1.08321827451204,2.8514439599148704
325,1.43569336572802,1.52887424622859,-1.13706565010802,3.60115305281618
326,1.44030728636354,1.47220049272577,-1.1621543530294498,3.91936592196743
327,1.10724489945248,1.4287002046966397,-1.15174876829662,4.09012935810138
328,1.09101439035959,2.57119302975378,-1.07085280630497,2.03970441547332
329,1.29801391615126,1.78392377878748,-1.13898576254212,3.89560652609046
330,1.24315123546566,2.49373791432083,-1.0676510672468,3.19240376848296
331,1.413125951241,3.0034205449102096,-1.06692337409849,2.3746845950433197
332,1.5239754634839902,3.35626563194785,-1.0601518148115698,2.47000012648473
333,1.65469505092542,1.3601375810995502,-1.1762529064726899,4.87851890211908
334,1.66349531183162,3.0010309704400293,-1.07154398995531,3.2689217076078902
335,0.84261595262807,2.3460017483900097,-1.0747732709251299,2.15641759452619
336,2.58895947711311,2.5362900999037503,-1.12705718952862,4.69478961445196
337,1.4340734245800502,2.2048695832901,-1.09541720979873,3.5042808302026005
338,1.79543680834606,2.84325052637314,-1.08350754216222,2.03579299492246
339,2.12922027506571,1.83555040466077,-1.14443985910449,3.80002353196473
340,1.89607343685976,1.5158734134196201,-1.1888955171540099,5.1620412494070305
341,1.8651253422314298,1.6404169391547,-1.15303020032228,3.8505598419076903
342,1.2441501676573798,2.54902888224925,-1.07280822697684,3.37281591682334
343,0.9110596663488739,1.7362920393258798,-1.11482945874596,3.6812830786122297
344,1.8611904163224098,2.67519639998604,-1.0912202498330401,3.35398103034855
345,0.9689093555245691,2.20409174570965,-1.06765220162026,2.63931785262781
346,1.30996438553146,1.7344718627992202,-1.1278359783421101,3.84485496568567
347,1.4314325193774098,3.0005904584875,-1.06067543422358,2.22604121352457
348,1.0082414646406699,2.1209005297933103,-1.08132485762623,2.6155755482342697
349,0.850908616699037,2.2165477448929,-1.0901901382530301,3.68568729457451
350,1.3976817544260502,1.9008777240178099,-1.09067766044059,3.1579373174550702
351,1.98959003861716,1.8773997339663702,-1.1503608152445,3.71367331868684
352,1.71494075611839,1.4666981911388701,-1.15408029170053,4.774689827890411
353,1.46588219771535,1.55228335645809,-1.15782311482726,4.58471338220879
354,2.03338193722223,1.4384415132041002,-1.1932757686518798,5.24632331543068
355,1.75676673545587,1.6430225757520198,-1.15665083909799,4.605495900760769
356,1.53652266848183,3.00876994812396,-1.0684757904834001,2.3644921784242796
357,1.3216109436993202,2.77527982122597,-1.07538234106848,2.34528728748682
358,1.7063628103253998,2.3951069680906802,-1.0882373066179398,3.89489708410798
359,1.05107529542335,2.99492176595124,-1.0544769304353399,2.30786121243591
360,1.75826190653331,1.80396912252595,-1.13481937632998,3.7772048926464303
361,1.3559504782339902,1.64469469159469,-1.12960160785248,3.38307095597799
362,1.52844146366442,2.93349784991481,-1.06214046658047,2.42848189863928
363,2.19852174355825,2.38024562516505,-1.1218654633496798,4.1441601646417405
364,1.73133073846087,2.2227129458435897,-1.1290675662026102,4.00942890141278
365,1.01036540222582,2.60964283720155,-1.06647755163569,1.97719664516204
366,2.3476565933732,1.9277505969783701,-1.17112998722133,4.26388641924795
367,1.21341452874098,2.5366791028645297,-1.06926251933568,1.8060014197844498
368,1.3128488884971201,2.93561216126574,-1.06798332689758,2.44328717703627
369,1.8686064247002399,1.9156992492861997,-1.13205099903026,3.7196076970033505
370,1.57628873500692,1.3783892914529698,-1.20830091131206,4.447078081872889
371,1.66475755164852,2.07045928698468,-1.1149477648934099,3.20251749803124
372,2.2951034757359303,1.85710334925869,-1.1621800326040501,4.46521914449783
373,0.9907649751773341,3.0874723227791296,-1.0526492403551,2.4308059724802797
374,2.06580528430662,2.10331928782996,-1.12532354900158,4.53790023062355
375,1.4982470202011,3.7124122921693,-1.04982924138322,1.92944492859655
376,1.43945562054169,1.86091148216185,-1.0999716455115702,3.6875443046466603
377,1.13497540609931,3.38801954652696,-1.0589757359062,2.13889022879694
378,1.5441286133221,1.63112155039347,-1.14146465131172,4.10798264391794
379,1.83661869661902,2.8250370771364803,-1.09197996773638,3.16862369242347
380,1.6500265109942702,2.7819603004971896,-1.08261193919429,2.89453241736642
381,2.06787754922075,2.1211640780021797,-1.12807289423697,3.80450735369896
382,1.63797870422726,2.4058043557355098,-1.09481998931387,3.32046953405015
383,1.70611224640198,2.1823439372293203,-1.10227046472238,3.32763980683799
