,intercept,slope_regression_1,slope_regression_2,breakpoint_par
1,2.23355386144345,1.60577255813684,-1.4347990920096498,4.2564231824571905
2,1.6464830201131002,2.05958197042482,-1.23659804473042,3.33474836546457
3,1.40364241214092,1.50808321749123,-1.3728742836522099,4.76279569443136
4,1.56130852592194,1.3473875407151399,-1.3975617865465702,4.36564946011429
5,1.35807777236299,0.949136307127752,-1.70337599448755,5.55248716274857
6,1.0825135090603,1.4453705354067798,-1.3205846740973701,5.1489984630866905
7,1.3050660908111298,1.91214579278669,-1.2776360652962901,3.7327925955131205
8,1.26925921357777,1.83657145892486,-1.3121455623865599,5.20869885422353
9,0.436193052356062,2.9727985131113703,-1.11417093325173,3.04501683151164
10,1.00866175664189,1.23435355724223,-1.3991430588020501,5.177067515200361
11,1.7269466018233899,1.6367814355916799,-1.38261051587945,4.2914675533881494
12,1.30347160776236,2.10668432347404,-1.2313285358921398,3.9102491521138196
13,0.63471479785754,2.2770395640615897,-1.17629556506504,3.23930525018508
14,1.12284776691214,2.18967978754019,-1.21340962446438,3.51489255878973
15,1.5267662296463098,1.3189378330097399,-1.53020232056234,4.74880325894283
16,1.4595567884096399,2.1809746408678,-1.29163282912555,4.3330517560351005
17,0.590591268405944,1.2896304357488502,-1.3688622792908502,4.74951252937763
18,0.9705121986725941,1.1346027054283798,-1.4695061187823,4.9368558241019
19,0.5711595341792021,1.88283238722019,-1.1865698795023,3.3376780240217996
20,1.11665849277829,2.60256529211104,-1.1695996316340802,2.94390395164251
21,1.49414117160265,1.7823172152962,-1.2677903556476102,4.06309665812815
22,0.8569411776291221,2.09794772158691,-1.2861733960756498,3.1750419970722
23,1.6189786069382501,1.85928629524343,-1.4446893089855901,4.57218578310046
24,1.0981821765791602,2.35714047189645,-1.16674393910729,3.82659803721428
25,0.291371801279394,1.2067866740563402,-1.4388156322244299,4.55535878569594
26,0.4173881443598379,2.16893020517382,-1.13106732904403,2.7363427156688194
27,1.14128828873001,2.23234089016271,-1.22492272743798,3.0398101446286
28,1.33728629467127,1.4939169584256597,-1.3767328233078302,4.36634487295951
29,0.7537230954346948,1.22188127200779,-1.44353448042738,4.84243348446751
30,1.71426643273668,1.58339868156073,-1.37341363112483,4.1101148156547405
31,0.232385156473372,1.29493498959056,-1.27003760999838,3.62471128916496
32,0.7390406732780941,2.0051709495203,-1.29367748963901,3.65837734714874
33,0.5849297567894151,2.0784127536441397,-1.1847962588643202,4.09384772598329
34,0.615975185743847,2.58985538567804,-1.15065926328869,2.7806191613610203
35,0.753010387704744,1.7564878266836799,-1.16544896309694,3.0226920907597403
36,1.06295346606674,1.4333569042659802,-1.47137920654643,4.37023490708349
37,0.7177439062468409,1.24885549026333,-1.37212514281213,3.9576696083221097
