age_bracket,percent
0_4,0.056453484266069
5_9,0.0540976825368
10_14,0.05383536628429
15_19,0.05586831724124
20_24,0.061598918449913
25_29,0.067485900501428
30_34,0.069196000686058
35_39,0.070245265696097
40_44,0.065725354883622
45_49,0.069967815813634
50_54,0.079734051676302
55_59,0.076712370229123
60_64,0.060625321589637
65_69,0.045532047983696
70_74,0.040699375485537
75_79,0.032446502618118
80_84,0.023694219962267
85_89,0.011355267007678
90_94,0.00408608008717
95_100,0.000640657001322
